Country,Year,Sector,Site,Station,Reef.zone,benthic_name,level1_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Kenya,2004,NA,Kiunga_MNR,Kadhikia,NA,Algae-macro/fleshy,AMAC,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKadhikiaNAPre
Kenya,2004,NA,Kiunga_MNR,Kadhikia,NA,Dead Standing coral,DC,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKadhikiaNAPre
Kenya,2004,NA,Kiunga_MNR,Kadhikia,NA,Bare substrate,BS,13.8,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKadhikiaNAPre
Kenya,2004,NA,Kiunga_MNR,Kadhikia,NA,Rubble,RUB,11.3,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKadhikiaNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Coral,HC,8.1,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Algae-coralline,ACOR,0,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Algae-Halimeda,AHAL,0,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Algae-turf,ATRF,0,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Algae-macro/fleshy,AMAC,18.1,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Dead Standing coral,DC,0,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Bare substrate,BS,16.9,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kijiweni,NA,Rubble,RUB,17.5,-1.784616667,41.49433333,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKijiweniNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Coral,HC,16.3,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Algae-coralline,ACOR,0,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Algae-Halimeda,AHAL,0,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Algae-turf,ATRF,0,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Algae-macro/fleshy,AMAC,0,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Dead Standing coral,DC,0,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Bare substrate,BS,31.3,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kishanga,NA,Rubble,RUB,15,-1.83445,41.44301667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKishangaNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Coral,HC,18.1,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Algae-coralline,ACOR,7.2,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Algae-Halimeda,AHAL,15.1,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Algae-turf,ATRF,18.2,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Algae-macro/fleshy,AMAC,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Dead Standing coral,DC,0.4,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Bare substrate,BS,2.5,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Kui,NA,Rubble,RUB,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRKuiNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Coral,HC,6.2,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Algae-coralline,ACOR,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Algae-Halimeda,AHAL,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Algae-turf,ATRF,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Algae-macro/fleshy,AMAC,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Dead Standing coral,DC,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Bare substrate,BS,1.2,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Melini,NA,Rubble,RUB,1.9,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMeliniNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Coral,HC,3.1,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-coralline,ACOR,0.6,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-Halimeda,AHAL,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-turf,ATRF,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-macro/fleshy,AMAC,9.4,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Dead Standing coral,DC,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Bare substrate,BS,18.1,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Mw._Mkuu,NA,Rubble,RUB,10,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRMw._MkuuNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Coral,HC,0,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Algae-coralline,ACOR,0,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Algae-Halimeda,AHAL,0,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Algae-turf,ATRF,0,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Algae-macro/fleshy,AMAC,31.3,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Dead Standing coral,DC,0,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Bare substrate,BS,1.3,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shili,NA,Rubble,RUB,13.8,-1.704116667,41.52975,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShiliNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Coral,HC,16.1,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-coralline,ACOR,10.6,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-Halimeda,AHAL,7.5,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-turf,ATRF,28,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-macro/fleshy,AMAC,0,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Dead Standing coral,DC,3.7,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Bare substrate,BS,1.2,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Rubble,RUB,0.6,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya2004NAKiunga_MNRShimo_la_TewaNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Algae-Halimeda,AHAL,20,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Algae-coralline,ACOR,4,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Algae-turf,ATRF,48,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Coral,HC,16,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Soft coral,SC,4,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,North_Reef,NA,Sand,SND,4,-3.27312,40.13018,NA,Pre,GCRMN 2015,Kenya2004NAMalindiNorth_ReefNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-Halimeda,AHAL,26.6,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-coralline,ACOR,6.7,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Algae-turf,ATRF,22.1,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Coral,HC,27.9,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Rubble,RUB,11.5,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Soft coral,SC,0.5,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Sand,SND,1.5,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Malindi,Old_Coral_Garden,NA,Spongy,SPG,0.4,-3.25955,40.14607,NA,Pre,GCRMN 2015,Kenya2004NAMalindiOld_Coral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Algae-Halimeda,AHAL,3.5,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Algae-coralline,ACOR,3,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Algae-macro/fleshy,AMAC,3.6,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Algae-turf,ATRF,33.1,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Coral,HC,20.6,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Rubble,RUB,10.4,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Soft coral,SC,10.9,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Seagrass,SGR,0.4,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Sand,SND,7.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Coral_Garden,NA,Spongy,SPG,4.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaCoral_GardenNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Algae-coralline,ACOR,2.5,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Algae-macro/fleshy,AMAC,17.7,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Algae-turf,ATRF,16.4,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Coral,HC,9,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Rubble,RUB,17.5,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Soft coral,SC,7.6,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Seagrass,SGR,6.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Sand,SND,14.6,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Mombasa,Starfish,NA,Spongy,SPG,1.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2004NAMombasaStarfishNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Algae-macro/fleshy,AMAC,0.5,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Algae-turf,ATRF,37,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Coral,HC,41,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Rubble,RUB,9.3,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Soft coral,SC,6.8,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,Kisite-Exposed,NA,Sand,SND,0.6,-4.709,39.38,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastKisite-ExposedNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Algae-coralline,ACOR,0.7,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Algae-macro/fleshy,AMAC,0.6,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Algae-turf,ATRF,41.1,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Coral,HC,42.2,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Rubble,RUB,10.2,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Southcoast,kisite-sheltered,NA,Sand,SND,0.6,-4.723,39.371,NA,Pre,GCRMN 2015,Kenya2004NASouthcoastkisite-shelteredNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Algae-Halimeda,AHAL,18.8,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Algae-coralline,ACOR,12.1,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Algae-macro/fleshy,AMAC,2.1,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Algae-turf,ATRF,36.4,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Coral,HC,14.4,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Rubble,RUB,1.1,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Seagrass,SGR,2.5,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Sand,SND,8.1,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Coral_Garden,NA,Spongy,SPG,1,-3.382883333,39.99198333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuCoral_GardenNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Algae-Halimeda,AHAL,27.4,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Algae-coralline,ACOR,6.3,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Algae-macro/fleshy,AMAC,2.7,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Algae-turf,ATRF,33.8,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Coral,HC,12.4,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Rubble,RUB,10.2,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Soft coral,SC,0.8,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2004,NA,Watamu,Richard_Bernets,NA,Sand,SND,2.3,-3.379166667,39.99638333,NA,Pre,GCRMN 2015,Kenya2004NAWatamuRichard_BernetsNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Algae-coralline,ACOR,0,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Algae-Halimeda,AHAL,0,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Algae-macro/fleshy,AMAC,26.7,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Algae-turf,ATRF,20,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Coral,HC,1.7,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Rubble,RUB,3.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Sand,SND,8.3,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Soft coral,SC,0,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Seagrass,SGR,40,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Spongy,SPG,0,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Bwanga,NA,Inverts-other,INV,0,NA,NA,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleBwangaNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Algae-coralline,ACOR,3,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Algae-Halimeda,AHAL,0.7,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Algae-macro/fleshy,AMAC,7.7,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Algae-turf,ATRF,43.7,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Coral,HC,18.8,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Rubble,RUB,3.3,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Sand,SND,19.3,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Soft coral,SC,2.8,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Seagrass,SGR,0.7,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Spongy,SPG,0,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
Kenya,2005,NA,Diani_Chale,Chidzamba_cha_mavovo,NA,Inverts-other,INV,0,-4.3405,39.375166,NA,Pre,GCRMN 2015,Kenya2005NADiani_ChaleChidzamba_cha_mavovoNAPre
